dog_guid,MIN(c.created_at),hour,day,month,gender,neutered,personality,age,weight,breed,btype,bgroup,ntests,mid
fd706490-7144-11e5-ba71-058fbc01cf0b,2014-10-08 22:51:00,22,4,10,male,1,protodog,1.0,50,Mixed,Mixed Breed/ Other/ I Don't Know,,22,8.2343022487
fd7076d8-7144-11e5-ba71-058fbc01cf0b,2014-10-08 23:40:05,23,4,10,female,1,stargazer,6.0,40,Labrador Retriever,Pure Breed,Sporting,20,0.57845882066
fd7095e6-7144-11e5-ba71-058fbc01cf0b,2014-10-10 02:45:56,2,6,10,female,0,expert,10.0,0,Pekingese,Pure Breed,Toy,20,0.0020120614023
fd709b18-7144-11e5-ba71-058fbc01cf0b,2014-10-09 07:08:10,7,5,10,male,0,charmer,0.0,40,Border Collie,Pure Breed,Herding,20,0.36904544347
fd70a7de-7144-11e5-ba71-058fbc01cf0b,2014-10-10 11:51:24,11,6,10,female,1,,5.0,40,Mixed,Mixed Breed/ Other/ I Don't Know,,18,3.0633258442
fd70a96e-7144-11e5-ba71-058fbc01cf0b,2014-10-09 23:40:09,23,5,10,male,1,protodog,0.0,20,Basset Hound,Pure Breed,Hound,20,4.1467580409
fd70a9d2-7144-11e5-ba71-058fbc01cf0b,2014-10-12 04:01:20,4,1,10,male,1,protodog,4.0,30,Border Collie,Pure Breed,Herding,20,0.9972959308
fd70ad42-7144-11e5-ba71-058fbc01cf0b,2014-10-09 17:42:21,17,5,10,male,1,,2.0,190,Shih Tzu,Pure Breed,Toy,5,0.00099247685326
fd70d1e6-7144-11e5-ba71-058fbc01cf0b,2014-10-10 01:16:33,1,6,10,male,1,socialite,2.0,50,Mixed,Mixed Breed/ Other/ I Don't Know,,31,7.5310771605
fd70d2ae-7144-11e5-ba71-058fbc01cf0b,2014-10-09 21:19:05,21,5,10,female,1,socialite,5.0,30,Mixed,Mixed Breed/ Other/ I Don't Know,,20,1.265433114
fd70d43e-7144-11e5-ba71-058fbc01cf0b,2014-10-18 22:55:21,22,7,10,female,1,,3.0,10,Bichon Frise-Poodle Mix,Cross Breed,,11,4.5009016204
fd70d506-7144-11e5-ba71-058fbc01cf0b,2014-10-09 21:14:28,21,5,10,female,0,ace,2.0,80,Bullmastiff-Labrador Retriever Mix,Cross Breed,,20,2.9057364766
fd70df6a-7144-11e5-ba71-058fbc01cf0b,2014-10-11 19:19:22,19,7,10,male,1,protodog,3.0,80,Labrador Retriever-Border Collie Mix,Cross Breed,,20,3.0040978314
fd70e924-7144-11e5-ba71-058fbc01cf0b,2014-10-13 23:45:26,23,2,10,female,1,,1.0,30,Mixed,Mixed Breed/ Other/ I Don't Know,,7,28.577957176
fd70ea64-7144-11e5-ba71-058fbc01cf0b,2014-10-10 00:14:26,0,6,10,female,1,charmer,5.0,10,Miniature Schnauzer,Pure Breed,Terrier,21,1.9018975694
fd70f770-7144-11e5-ba71-058fbc01cf0b,2014-10-10 03:14:02,3,6,10,male,1,charmer,4.0,40,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.032508528264
fd70fd2e-7144-11e5-ba71-058fbc01cf0b,2014-10-12 06:24:53,6,1,10,female,1,,3.0,40,Australian Shepherd-Australian Cattle Dog Mix,Cross Breed,,7,2.0095659722
fd713528-7144-11e5-ba71-058fbc01cf0b,2014-10-10 19:30:28,19,6,10,female,1,ace,5.0,10,Mixed,Mixed Breed/ Other/ I Don't Know,,21,0.011174189817
fd714d88-7144-11e5-ba71-058fbc01cf0b,2014-10-11 00:00:29,0,7,10,male,1,charmer,6.0,80,Boxer-Labrador Retriever Mix,Cross Breed,,20,2.3163980263
fd719e14-7144-11e5-ba71-058fbc01cf0b,2014-10-11 18:27:25,18,7,10,female,1,,6.0,10,Shih Tzu,Pure Breed,Toy,7,0.007617669762
fd71a292-7144-11e5-ba71-058fbc01cf0b,2014-10-11 18:52:21,18,7,10,male,1,,7.0,50,Norwegian Elkhound,Pure Breed,Hound,11,0.81247916666
fd71adaa-7144-11e5-ba71-058fbc01cf0b,2014-10-11 20:46:32,20,7,10,female,1,socialite,5.0,80,Bouvier des Flandres,Pure Breed,Herding,33,3.8818746383
fd71c39e-7144-11e5-ba71-058fbc01cf0b,2014-10-15 17:45:02,17,4,10,female,1,ace,7.0,50,Australian Shepherd,Pure Breed,Herding,20,2.4349262914
fd71d5f0-7144-11e5-ba71-058fbc01cf0b,2014-10-12 05:45:19,5,1,10,male,1,ace,3.0,10,Shetland Sheepdog,Pure Breed,Herding,20,12.514624147
fd7200e8-7144-11e5-ba71-058fbc01cf0b,2014-10-12 16:07:21,16,1,10,male,1,,0.0,50,Golden Doodle,Popular Hybrid,,16,1.3367021605
fd720796-7144-11e5-ba71-058fbc01cf0b,2014-10-12 17:50:05,17,1,10,male,1,renaissance-dog,1.0,10,Havanese,Pure Breed,Toy,20,0.53435246102
fd7209ee-7144-11e5-ba71-058fbc01cf0b,2014-10-12 18:00:27,18,1,10,male,1,,5.0,10,Miniature Schnauzer,Pure Breed,Terrier,11,1.0240243056
fd72237a-7144-11e5-ba71-058fbc01cf0b,2014-10-12 22:23:00,22,1,10,male,1,charmer,0.0,10,Australian Shepherd,Pure Breed,Herding,20,1.7809478557
fd722ae6-7144-11e5-ba71-058fbc01cf0b,2014-10-12 23:37:23,23,1,10,male,1,,8.0,160,Chow Chow-Labrador Retriever Mix,Cross Breed,,4,1.2232253087
fd723b1c-7144-11e5-ba71-058fbc01cf0b,2014-10-13 03:38:41,3,2,10,female,1,ace,8.0,60,Labradoodle,Popular Hybrid,,20,1.9980074318
fd724670-7144-11e5-ba71-058fbc01cf0b,2014-10-13 15:30:26,15,2,10,female,1,,8.0,50,Golden Retriever,Pure Breed,Sporting,7,0.25619212963
fd725dae-7144-11e5-ba71-058fbc01cf0b,2014-10-13 09:14:20,9,2,10,female,1,maverick,7.0,40,Labradoodle,Popular Hybrid,,20,0.0037146686135
fd7265ba-7144-11e5-ba71-058fbc01cf0b,2014-10-13 17:54:56,17,2,10,male,1,renaissance-dog,1.0,20,Havanese,Pure Breed,Toy,36,10.143623347
fd726f92-7144-11e5-ba71-058fbc01cf0b,2014-10-18 20:53:39,20,7,10,female,1,einstein,6.0,70,Mixed,Mixed Breed/ Other/ I Don't Know,,25,4.3730473573
fd72776c-7144-11e5-ba71-058fbc01cf0b,2014-10-15 21:17:24,21,4,10,male,1,renaissance-dog,9.0,10,Cockapoo,Popular Hybrid,,20,0.63172149123
fd728108-7144-11e5-ba71-058fbc01cf0b,2014-10-14 01:12:16,1,3,10,male,1,ace,4.0,10,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.77455409357
fd7285ae-7144-11e5-ba71-058fbc01cf0b,2014-10-15 02:19:55,2,4,10,male,1,socialite,4.0,80,German Shepherd Dog-Border Collie Mix,Cross Breed,,20,1.3021546053
fd728b76-7144-11e5-ba71-058fbc01cf0b,2014-10-14 11:42:36,11,3,10,female,0,ace,5.0,10,Field Spaniel,Pure Breed,Sporting,20,0.11111111111
fd72ae44-7144-11e5-ba71-058fbc01cf0b,2014-10-14 23:43:11,23,3,10,male,0,charmer,2.0,70,Labrador Retriever,Pure Breed,Sporting,20,0.26706566764
fd72c582-7144-11e5-ba71-058fbc01cf0b,2014-10-15 23:34:04,23,4,10,female,1,renaissance-dog,2.0,50,Mixed,Mixed Breed/ Other/ I Don't Know,,20,15.108564206
fd72d252-7144-11e5-ba71-058fbc01cf0b,2014-10-15 22:08:30,22,4,10,female,1,maverick,3.0,50,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.5239047271
fd72d7a2-7144-11e5-ba71-058fbc01cf0b,2014-11-18 01:57:24,1,3,11,female,1,ace,3.0,20,Mixed,Mixed Breed/ Other/ I Don't Know,,20,2.7222605994
fd72dc20-7144-11e5-ba71-058fbc01cf0b,2014-10-16 13:52:40,13,5,10,male,0,,0.0,0,Mixed,Mixed Breed/ Other/ I Don't Know,,7,10.71951196
fd72dff4-7144-11e5-ba71-058fbc01cf0b,2014-10-16 03:53:32,3,5,10,female,1,charmer,3.0,50,Poodle,Pure Breed,Non-Sporting,20,0.19838084795
fd72e3c8-7144-11e5-ba71-058fbc01cf0b,2014-10-16 17:35:57,17,5,10,male,1,ace,5.0,50,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.67435977096
fd72e4f4-7144-11e5-ba71-058fbc01cf0b,2014-10-16 12:49:57,12,5,10,female,1,maverick,3.0,10,Mixed,Mixed Breed/ Other/ I Don't Know,,20,1.5349932992
fd72e79c-7144-11e5-ba71-058fbc01cf0b,2014-10-16 16:53:38,16,5,10,male,1,,4.0,10,Shetland Sheepdog,Pure Breed,Herding,16,0.13463194444
fd72f048-7144-11e5-ba71-058fbc01cf0b,2014-11-10 21:57:08,21,2,11,male,1,,6.0,40,Brittany,Pure Breed,Sporting,16,11.601287037
fd730d94-7144-11e5-ba71-058fbc01cf0b,2014-10-17 03:59:18,3,6,10,male,0,,2.0,60,Flat-Coated Retriever,Pure Breed,Sporting,11,0.14218981481
fd732072-7144-11e5-ba71-058fbc01cf0b,2014-10-17 16:11:42,16,6,10,male,1,socialite,2.0,20,Mixed,Mixed Breed/ Other/ I Don't Know,,23,4.547014415
fd734db8-7144-11e5-ba71-058fbc01cf0b,2014-11-26 15:13:40,15,4,11,female,0,stargazer,9.0,40,Border Collie,Pure Breed,Herding,28,11.235794753
fd737b44-7144-11e5-ba71-058fbc01cf0b,2014-10-21 00:17:03,0,3,10,male,1,,3.0,60,American Staffordshire Terrier,Pure Breed,Terrier,15,2.8372247024
fd738314-7144-11e5-ba71-058fbc01cf0b,2014-10-19 16:49:46,16,1,10,male,1,renaissance-dog,1.0,10,Yorkshire Terrier,Pure Breed,Toy,20,0.26587414717
fd738710-7144-11e5-ba71-058fbc01cf0b,2014-10-19 18:52:08,18,1,10,male,0,,0.0,30,Rottweiler,Pure Breed,Working,7,0.19584490741
fd738a30-7144-11e5-ba71-058fbc01cf0b,2014-10-19 23:28:07,23,1,10,female,1,maverick,3.0,0,Rat Terrier-Chihuahua Mix,Cross Breed,,28,4.255160751
fd73b53c-7144-11e5-ba71-058fbc01cf0b,2014-10-21 19:24:18,19,3,10,male,0,,2.0,190,Shih Tzu,Pure Breed,Toy,7,0.0010628857996
fd73fbfa-7144-11e5-ba71-058fbc01cf0b,2014-10-27 21:24:56,21,2,10,female,1,,3.0,50,Ibizan Hound-Greyhound Mix,Cross Breed,,13,1.0837606096
fd744fe2-7144-11e5-ba71-058fbc01cf0b,2014-10-26 18:47:56,18,1,10,male,1,,8.0,40,Mixed,Mixed Breed/ Other/ I Don't Know,,11,19.709519676
fd7451ae-7144-11e5-ba71-058fbc01cf0b,2014-10-26 19:27:27,19,1,10,female,1,protodog,13.0,20,Welsh Terrier,Pure Breed,Terrier,20,3.636690424
fd746c70-7144-11e5-ba71-058fbc01cf0b,2014-10-27 23:38:00,23,2,10,male,1,expert,7.0,60,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.37434819688
fd747dfa-7144-11e5-ba71-058fbc01cf0b,2014-10-29 20:26:15,20,4,10,male,1,charmer,3.0,20,French Bulldog,Pure Breed,Non-Sporting,20,17.05764559
fd74b84c-7144-11e5-ba71-058fbc01cf0b,2014-11-01 08:54:40,8,7,11,male,0,,3.0,90,German Shepherd Dog,Pure Breed,Herding,7,15.97277392
fd74b8ba-7144-11e5-ba71-058fbc01cf0b,2014-11-01 17:07:06,17,7,11,female,0,ace,0.0,20,Flat-Coated Retriever-Irish Water Spaniel Mix,Cross Breed,,20,0.79957967837
fd74c602-7144-11e5-ba71-058fbc01cf0b,2015-01-29 03:23:32,3,5,1,female,1,,2.0,100,German Shepherd Dog,Pure Breed,Herding,11,1.1993472222
fd74d6d8-7144-11e5-ba71-058fbc01cf0b,2014-11-02 23:50:17,23,1,11,male,1,ace,5.0,10,Bichon Frise-Shih Tzu Mix,Cross Breed,,20,5.0522630361
fd74e452-7144-11e5-ba71-058fbc01cf0b,2014-11-03 23:53:41,23,2,11,female,1,stargazer,2.0,40,Labrador Retriever-Poodle Mix,Cross Breed,,20,0.42198769493
fd74e934-7144-11e5-ba71-058fbc01cf0b,2014-11-04 02:29:05,2,3,11,female,1,charmer,2.0,20,Dachshund,Pure Breed,Hound,20,3.4779702729
fd74fb40-7144-11e5-ba71-058fbc01cf0b,2014-11-07 15:38:57,15,6,11,male,1,expert,2.0,10,Russell Terrier-Japanese Chin Mix,Cross Breed,,28,4.22708762
fd754cd0-7144-11e5-ba71-058fbc01cf0b,2014-11-10 00:12:10,0,2,11,female,1,,9.0,30,Mixed,Mixed Breed/ Other/ I Don't Know,,3,6.9500405092
fd75c55c-7144-11e5-ba71-058fbc01cf0b,2014-11-12 02:11:45,2,4,11,female,1,,10.0,40,American Staffordshire Terrier-Whippet Mix,Cross Breed,,4,2.866871142
fd75e6f4-7144-11e5-ba71-058fbc01cf0b,2014-11-12 20:14:21,20,4,11,male,1,stargazer,6.0,50,American Staffordshire Terrier,Pure Breed,Terrier,20,1.9466173246
fd76286c-7144-11e5-ba71-058fbc01cf0b,2014-11-16 00:29:35,0,1,11,male,1,,5.0,30,Australian Shepherd-Border Collie Mix,Cross Breed,,4,5.9478356482
fd764ad6-7144-11e5-ba71-058fbc01cf0b,2014-11-21 05:13:23,5,6,11,female,0,socialite,2.0,60,Golden Retriever,Pure Breed,Sporting,20,0.51084795322
fd7666ba-7144-11e5-ba71-058fbc01cf0b,2014-11-24 02:02:19,2,2,11,female,1,socialite,10.0,20,Boston Terrier,Pure Breed,Non-Sporting,23,3.0453188131
fd766728-7144-11e5-ba71-058fbc01cf0b,2014-11-24 02:25:24,2,2,11,female,1,maverick,7.0,20,Boston Terrier,Pure Breed,Non-Sporting,23,3.0445291456
fd76832a-7144-11e5-ba71-058fbc01cf0b,2014-11-24 00:18:01,0,2,11,female,1,socialite,3.0,60,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.20474841618
fd768da2-7144-11e5-ba71-058fbc01cf0b,2014-11-25 09:59:10,9,3,11,female,1,expert,1.0,30,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.40018518519
fd76a558-7144-11e5-ba71-058fbc01cf0b,2014-11-24 23:59:50,23,2,11,male,0,socialite,1.0,70,Golden Retriever,Pure Breed,Sporting,20,0.37191398635
fd76aa6c-7144-11e5-ba71-058fbc01cf0b,2014-11-25 01:22:03,1,3,11,female,1,socialite,3.0,40,Mixed,Mixed Breed/ Other/ I Don't Know,,21,12.841233218
fd76b4b2-7144-11e5-ba71-058fbc01cf0b,2014-11-26 03:00:20,3,4,11,female,1,socialite,3.0,30,Australian Cattle Dog,Pure Breed,Herding,20,0.83702180799
fd76b8ea-7144-11e5-ba71-058fbc01cf0b,2014-11-26 07:19:13,7,4,11,female,1,charmer,4.0,70,Rhodesian Ridgeback,Pure Breed,Hound,20,0.34846308479
fd76bef8-7144-11e5-ba71-058fbc01cf0b,2014-11-27 16:58:49,16,5,11,male,1,,1.0,60,Mixed,Mixed Breed/ Other/ I Don't Know,,3,0.0025000000028
fd76c27c-7144-11e5-ba71-058fbc01cf0b,2014-11-27 02:00:54,2,5,11,male,1,,3.0,80,Rottweiler-Labrador Retriever Mix,Cross Breed,,4,0.20891589504
fd76cf2e-7144-11e5-ba71-058fbc01cf0b,2014-11-28 13:54:42,13,6,11,male,1,charmer,1.0,30,English Springer Spaniel,Pure Breed,Sporting,20,0.0028581871333
fd76d35c-7144-11e5-ba71-058fbc01cf0b,2014-11-30 04:58:36,4,1,11,male,1,,5.0,40,Australian Shepherd,Pure Breed,Herding,11,1.0482685185
fd76e8a6-7144-11e5-ba71-058fbc01cf0b,2015-03-05 16:35:44,16,5,3,female,1,ace,9.0,30,Vizsla,Pure Breed,Sporting,20,2.219122807
fd7710b0-7144-11e5-ba71-058fbc01cf0b,2014-11-30 23:17:20,23,1,11,female,1,,4.0,60,Redbone Coonhound,Pure Breed,Hound,4,0.32632330246
fd771542-7144-11e5-ba71-058fbc01cf0b,2014-12-01 13:15:43,13,2,12,male,1,,2.0,40,Border Collie,Pure Breed,Herding,4,0.0039236110942
fd77186c-7144-11e5-ba71-058fbc01cf0b,2014-12-02 02:45:21,2,3,12,female,1,socialite,1.0,0,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.25547149123
fd771ace-7144-11e5-ba71-058fbc01cf0b,2014-12-05 04:46:30,4,6,12,female,1,ace,13.0,40,Brittany-Basset Hound Mix,Cross Breed,,20,4.7177528021
fd772e60-7144-11e5-ba71-058fbc01cf0b,2014-12-05 19:10:26,19,6,12,female,1,socialite,10.0,40,Australian Shepherd,Pure Breed,Herding,20,0.58825231481
fd7764c0-7144-11e5-ba71-058fbc01cf0b,2014-12-05 00:11:06,0,6,12,male,1,socialite,4.0,60,American Pit Bull Terrier,Pure Breed,,20,0.51329982944
fd77edf0-7144-11e5-ba71-058fbc01cf0b,2014-12-10 02:13:27,2,4,12,female,1,ace,4.0,60,Golden Retriever,Pure Breed,Sporting,25,11.12328559
fd780312-7144-11e5-ba71-058fbc01cf0b,2014-12-15 01:11:06,1,2,12,male,1,expert,0.0,0,Pomapoo,Popular Hybrid,,20,0.057245979533
fd780c4a-7144-11e5-ba71-058fbc01cf0b,2014-12-13 13:39:44,13,7,12,male,1,ace,5.0,90,Labrador Retriever,Pure Breed,Sporting,20,1.8475365497
fd783382-7144-11e5-ba71-058fbc01cf0b,2014-12-26 23:35:51,23,6,12,male,1,renaissance-dog,1.0,50,Siberian Husky-Australian Shepherd Mix,Cross Breed,,20,0.83603192007
fd78685c-7144-11e5-ba71-058fbc01cf0b,2014-12-22 21:07:06,21,2,12,female,1,socialite,2.0,10,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.79769736842
fd788f58-7144-11e5-ba71-058fbc01cf0b,2015-02-03 10:59:29,10,3,2,male,1,protodog,7.0,50,Mixed,Mixed Breed/ Other/ I Don't Know,,25,0.0048051697523
fd78a290-7144-11e5-ba71-058fbc01cf0b,2014-12-27 02:54:31,2,7,12,female,1,charmer,2.0,20,Brittany,Pure Breed,Sporting,20,2.8959167885
fd78ada8-7144-11e5-ba71-058fbc01cf0b,2014-12-26 05:41:05,5,6,12,male,1,einstein,4.0,90,Labrador Retriever,Pure Breed,Sporting,20,0.42388767057
fd78ebb0-7144-11e5-ba71-058fbc01cf0b,2014-12-26 18:14:54,18,6,12,male,0,ace,3.0,60,Flat-Coated Retriever,Pure Breed,Sporting,23,0.10298137626
fd78f362-7144-11e5-ba71-058fbc01cf0b,2014-12-26 15:16:10,15,6,12,male,0,renaissance-dog,3.0,70,German Shepherd Dog,Pure Breed,Herding,20,0.0029513888907
fd794b6e-7144-11e5-ba71-058fbc01cf0b,2014-12-28 23:00:10,23,1,12,male,1,socialite,3.0,30,I Don't Know,Mixed Breed/ Other/ I Don't Know,,20,0.20891934698
fd795f6e-7144-11e5-ba71-058fbc01cf0b,2014-12-29 21:19:12,21,2,12,female,1,charmer,7.0,90,Rhodesian Ridgeback,Pure Breed,Hound,20,0.37529483431
fd79c01c-7144-11e5-ba71-058fbc01cf0b,2015-01-02 19:01:37,19,6,1,male,1,stargazer,0.0,30,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.32635477583
fd79f74e-7144-11e5-ba71-058fbc01cf0b,2015-01-05 23:06:37,23,2,1,male,1,ace,3.0,10,Pomeranian-Boston Terrier Mix,Cross Breed,,20,0.53086196393
fd7a241c-7144-11e5-ba71-058fbc01cf0b,2015-01-08 22:52:05,22,5,1,female,1,socialite,7.0,40,Shetland Sheepdog,Pure Breed,Herding,35,7.1767657271
fd7a27f0-7144-11e5-ba71-058fbc01cf0b,2015-01-09 12:41:20,12,6,1,female,1,charmer,8.0,10,West Highland White Terrier,Pure Breed,Terrier,20,0.0072691276805
fd7a2b88-7144-11e5-ba71-058fbc01cf0b,2015-07-19 00:57:31,0,1,7,male,1,protodog,3.0,80,Doberman Pinscher,Pure Breed,Working,20,0.30807931287
fd7a401e-7144-11e5-ba71-058fbc01cf0b,2015-01-12 21:34:02,21,2,1,female,1,stargazer,1.0,30,Mixed,Mixed Breed/ Other/ I Don't Know,,20,13.684582724
fd7a9cc6-7144-11e5-ba71-058fbc01cf0b,2015-01-25 10:36:45,10,1,1,male,1,socialite,6.0,60,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.2736957846
fd7ae654-7144-11e5-ba71-058fbc01cf0b,2015-02-05 23:44:15,23,5,2,male,1,expert,11.0,0,Poodle,Pure Breed,Non-Sporting,20,0.21144005848
fd7afc84-7144-11e5-ba71-058fbc01cf0b,2015-02-12 03:06:21,3,5,2,male,1,maverick,2.0,0,Chihuahua,Pure Breed,Toy,20,3.5748075049
fd7b0c38-7144-11e5-ba71-058fbc01cf0b,2015-02-16 20:00:04,20,2,2,male,1,,7.0,20,Shih Tzu,Pure Breed,Toy,4,0.80797067902
fd7b2c18-7144-11e5-ba71-058fbc01cf0b,2015-02-20 21:40:28,21,6,2,male,1,charmer,1.0,70,Labrador Retriever,Pure Breed,Sporting,20,3.8836854289
fd7b3f46-7144-11e5-ba71-058fbc01cf0b,2015-02-24 21:11:49,21,3,2,male,1,expert,10.0,190,Other,Mixed Breed/ Other/ I Don't Know,,20,0.31632066277
fd7b400e-7144-11e5-ba71-058fbc01cf0b,2015-02-28 17:22:23,17,7,2,female,,socialite,3.0,90,Bernese Mountain Dog,Pure Breed,Working,22,5.0578797399
fd7b5904-7144-11e5-ba71-058fbc01cf0b,2015-03-05 04:09:41,4,5,3,female,,ace,15.0,10,Chihuahua,Pure Breed,Toy,20,0.10177083333
fd7b6048-7144-11e5-ba71-058fbc01cf0b,2015-03-10 01:10:33,1,3,3,male,,protodog,1.0,70,Labrador Retriever,Pure Breed,Sporting,20,2.5154038743
fd7b60ac-7144-11e5-ba71-058fbc01cf0b,2015-03-19 00:26:18,0,5,3,female,0,stargazer,0.0,40,Labrador Retriever,Pure Breed,Sporting,20,1.1917592593
fd7b6110-7144-11e5-ba71-058fbc01cf0b,2015-03-10 00:57:14,0,3,3,female,0,charmer,0.0,10,Mixed,Mixed Breed/ Other/ I Don't Know,,20,2.0330135234
fd7b6174-7144-11e5-ba71-058fbc01cf0b,2015-03-10 00:42:23,0,3,3,female,0,socialite,0.0,40,Labrador Retriever,Pure Breed,Sporting,20,2.0349238548
fd7b61ce-7144-11e5-ba71-058fbc01cf0b,2015-03-19 00:39:45,0,5,3,male,0,maverick,0.0,60,Labrador Retriever,Pure Breed,Sporting,20,3.778102461
fd7b6660-7144-11e5-ba71-058fbc01cf0b,2015-03-22 23:10:18,23,1,3,female,1,protodog,6.0,20,Shetland Sheepdog,Pure Breed,Herding,20,0.31356542398
fd7b766e-7144-11e5-ba71-058fbc01cf0b,2015-03-19 22:24:56,22,5,3,male,0,stargazer,5.0,30,Border Collie,Pure Breed,Herding,20,0.30864887914
fd7bc394-7144-11e5-ba71-058fbc01cf0b,2015-04-06 21:46:33,21,2,4,female,0,socialite,0.0,0,Coton de Tulear,Pure Breed,,33,5.6853255208
fd7bd096-7144-11e5-ba71-058fbc01cf0b,2015-04-15 10:38:36,10,4,4,male,0,charmer,1.0,100,Rottweiler,Pure Breed,Working,20,0.004966496104
fd7be112-7144-11e5-ba71-058fbc01cf0b,2015-05-02 18:47:29,18,7,5,male,,protodog,12.0,20,Bichon Frise,Pure Breed,Non-Sporting,20,0.17963754873
fd7c6448-7144-11e5-ba71-058fbc01cf0b,2015-05-12 13:25:00,13,3,5,male,1,protodog,3.0,10,Pug,Pure Breed,Toy,23,0.50313131313
fd7d1820-7144-11e5-ba71-058fbc01cf0b,2015-05-14 03:29:21,3,5,5,male,1,socialite,1.0,50,Australian Shepherd,Pure Breed,Herding,20,0.0025871101351
fd7e0f32-7144-11e5-ba71-058fbc01cf0b,2015-05-26 16:07:21,16,3,5,male,1,,4.0,70,Doberman Pinscher-Rottweiler Mix,Cross Breed,,1,NaN
fd7e281e-7144-11e5-ba71-058fbc01cf0b,2015-05-15 23:28:29,23,6,5,male,1,charmer,4.0,20,Cocker Spaniel,Pure Breed,Sporting,20,0.94378654971
fd7e71de-7144-11e5-ba71-058fbc01cf0b,2015-05-16 16:32:40,16,7,5,female,0,socialite,9.0,50,Collie,Pure Breed,Herding,36,4.2297423942
fd7e8232-7144-11e5-ba71-058fbc01cf0b,2015-05-16 13:32:49,13,7,5,male,1,protodog,6.0,70,I Don't Know,Mixed Breed/ Other/ I Don't Know,,21,0.011073495372
fd7e9362-7144-11e5-ba71-058fbc01cf0b,2015-05-16 15:52:19,15,7,5,male,0,socialite,0.0,50,Golden Retriever,Pure Breed,Sporting,20,0.32568347953
fd7ea564-7144-11e5-ba71-058fbc01cf0b,2015-05-16 21:24:04,21,7,5,female,1,,2.0,40,English Springer Spaniel,Pure Breed,Sporting,12,0.0031134259187
fd7ebf86-7144-11e5-ba71-058fbc01cf0b,2015-05-16 18:33:46,18,7,5,female,1,charmer,0.0,70,Komondor,Pure Breed,Working,20,0.43273513645
fd7ec580-7144-11e5-ba71-058fbc01cf0b,2015-05-16 19:36:27,19,7,5,male,1,ace,10.0,100,German Shepherd Dog,Pure Breed,Herding,20,0.37297149123
fd7ec652-7144-11e5-ba71-058fbc01cf0b,2015-05-19 00:17:23,0,3,5,male,0,protodog,5.0,70,Bouvier des Flandres,Pure Breed,Herding,20,0.26164351852
fd7ed66a-7144-11e5-ba71-058fbc01cf0b,2015-05-24 21:41:04,21,1,5,male,0,protodog,0.0,60,Golden Retriever,Pure Breed,Sporting,20,0.058759137424
fd7f0770-7144-11e5-ba71-058fbc01cf0b,2015-05-17 16:08:37,16,1,5,female,1,charmer,2.0,50,Gordon Setter,Pure Breed,Sporting,20,0.59819870858
fd7f3862-7144-11e5-ba71-058fbc01cf0b,2015-05-18 00:18:04,0,2,5,male,1,socialite,9.0,10,Cairn Terrier,Pure Breed,Terrier,22,1.2402733686
fd7f3c7c-7144-11e5-ba71-058fbc01cf0b,2015-05-18 01:01:42,1,2,5,female,1,protodog,7.0,10,Cairn Terrier,Pure Breed,Terrier,22,1.2391154101
fd7fedd4-7144-11e5-ba71-058fbc01cf0b,2015-05-19 23:54:36,23,3,5,male,1,einstein,4.0,80,Labrador Retriever,Pure Breed,Sporting,20,0.78828460039
fd7ffbb2-7144-11e5-ba71-058fbc01cf0b,2015-05-18 17:05:27,17,2,5,male,1,socialite,3.0,20,French Bulldog,Pure Breed,Non-Sporting,20,0.049242202732
fd80012a-7144-11e5-ba71-058fbc01cf0b,2015-05-18 17:43:31,17,2,5,female,1,charmer,12.0,20,Australian Shepherd-German Shepherd Dog Mix,Cross Breed,Sporting,20,0.0034880604238
fd800ae4-7144-11e5-ba71-058fbc01cf0b,2015-05-18 20:06:06,20,2,5,male,1,charmer,6.0,20,American Eskimo Dog,Pure Breed,Non-Sporting,20,0.10400645712
fd802254-7144-11e5-ba71-058fbc01cf0b,2015-05-19 01:27:30,1,3,5,female,1,charmer,7.0,100,Mastiff,Pure Breed,Working,23,0.003490635522
fd805940-7144-11e5-ba71-058fbc01cf0b,2015-05-25 17:21:09,17,2,5,female,1,expert,1.0,10,Dachshund,Pure Breed,Hound,20,0.0059807504845
fd80bb10-7144-11e5-ba71-058fbc01cf0b,2015-05-19 23:31:34,23,3,5,male,1,socialite,8.0,80,Labrador Retriever,Pure Breed,Sporting,20,0.78885538499
fd80ccfe-7144-11e5-ba71-058fbc01cf0b,2015-05-20 00:40:57,0,4,5,female,1,stargazer,12.0,10,Bichon Frise,Pure Breed,Non-Sporting,20,0.0071600877165
fd80dafa-7144-11e5-ba71-058fbc01cf0b,2015-05-20 01:17:25,1,4,5,female,1,socialite,14.0,40,Norwegian Buhund,Pure Breed,Herding,20,0.0059387183221
